year,country,title,distributor,reference,coprod,work_uuid,distributor_uuid,distro_uuid
2015,Australia,Life,Transmission,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,a39b5f07-9802-4c84-b91c-8b35032600c9,57ffb273-9d20-4537-b16a-098a8295cd68,ca1211b2-e5b6-44b6-98ed-781c2abe700f
2015,Australia,Life,Transmission,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Canada,a39b5f07-9802-4c84-b91c-8b35032600c9,57ffb273-9d20-4537-b16a-098a8295cd68,c91d9f26-d7ef-40eb-848e-85c2cff46a6c
2015,Australia,Mad Max: Fury Road,Roadshow,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1f65b6d6-f372-495a-b3e6-de7f5105d240,df3a0ecc-57bd-4bd8-b0f4-5d9d9c03d1ea,6a9d0fdf-c9ab-4dfa-9878-d12e47ba75c0
2015,Australia,Manny Lewis,StudioCanal,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,f498cda7-7a1d-4fc6-9764-116188bad4bc,ebdea14f-dd6e-4ab7-95c8-2430d314e7e0,f701d141-2b56-41fc-b9b6-7e96295fc25c
2015,Australia,Now Add Honey,Roadshow,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,106fec44-d471-4eb2-9855-f8eb6f619514,df3a0ecc-57bd-4bd8-b0f4-5d9d9c03d1ea,546d7355-9409-4f3d-be09-3ebe91e85e44
2015,Australia,Oddball,Roadshow,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,14c4521f-5453-4bce-933e-3f6d5360638e,df3a0ecc-57bd-4bd8-b0f4-5d9d9c03d1ea,b88f3a1f-4d1f-4c7d-9370-764b2ff2cc1a
2015,Australia,One Eyed Girl,Independent,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,9b1c6603-6a9f-46a1-9b29-45888421070f,c30f253c-2cbf-4e01-ab54-56d346bd212f,9c3347dd-87b9-47ba-9b6d-cb598113d3ad
2015,Australia,Paper Planes,Roadshow,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,6e3431b6-576e-4a1a-ad58-39c627436c10,df3a0ecc-57bd-4bd8-b0f4-5d9d9c03d1ea,3a9f709a-ef8b-4ccf-930b-7fe0dbf312fb
2015,Australia,Partisan,Madman Cinema,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,b730a369-3ef6-4135-87c1-f47e09e353fb,338853a0-1c50-4222-afdb-059029463a80,3d21ec70-5473-4a66-9eef-1efbcfe4a366
2015,Australia,Play It Safe,Independent,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,694c5069-6990-4962-964b-1a57b7c61e30,c30f253c-2cbf-4e01-ab54-56d346bd212f,dde4ff3c-a3d3-42b5-80fb-ddce0c1bf440
2015,Australia,Ruben Guthrie,Madman Cinema,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,5593ea4e-2b9c-4620-b2fc-d7b0795f411f,338853a0-1c50-4222-afdb-059029463a80,7e4c5254-f8d2-48e9-b119-3573d1b467dc
2015,Australia,Stakes,Independent,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,54cc511c-4149-4abb-b27c-d47797fbe5fa,c30f253c-2cbf-4e01-ab54-56d346bd212f,e4653e3c-440e-42e9-b2b5-98f8ea6390ab
2015,Australia,StalkHer,Backlot Studios,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,311e9d0b-0085-4ea0-bfbf-e78178c5fe7e,bd7622f5-047f-49c8-9913-6322613f72fc,8b445a26-f0bc-4fa9-86ec-64ce5f3216f6
2015,Australia,Strangerland,Transmission,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,d875be43-fb76-406d-b497-30ef1241da0a,57ffb273-9d20-4537-b16a-098a8295cd68,8dd427d8-6dd6-4f4d-ae33-b17f6e9e132e
2015,Australia,Tanna,Contact Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,a0a86cd9-9216-490c-8a7f-acd043fa950b,d693e2a6-408a-4003-98f2-9da0d390f81f,b7bd9525-96bc-4bd9-b3f0-7fddda0050dd
2015,Australia,unINDIAN,Friends India,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,972251a6-2aab-4ec4-b5b9-40c81ffdef98,32eec49b-1e28-4f5e-a1ff-03ccc3a1cea0,ada4ccc8-3bd0-4c61-9993-a1125a815dda
2015,Australia,Wyrmwood: Road of the Dead,StudioCanal,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,d459ca38-5bdd-4eb2-b8c0-1562187e41bf,ebdea14f-dd6e-4ab7-95c8-2430d314e7e0,df29acb2-8fe4-4e5e-abe1-5b6a3f603038
2015,France,Life,ARP Selection,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,a39b5f07-9802-4c84-b91c-8b35032600c9,27af375f-9824-4a7b-a102-d57bea68efdf,273a61fd-feaa-413b-8969-d3ee25d53e56
2015,France,Life,ARP Selection,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Canada,a39b5f07-9802-4c84-b91c-8b35032600c9,27af375f-9824-4a7b-a102-d57bea68efdf,90c88698-4967-4752-9773-abc33dc3a7de
2015,France,Mad Max: Fury Road,Warner Bros,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1f65b6d6-f372-495a-b3e6-de7f5105d240,3c8f3464-a9db-498a-958c-370d18f15ad8,9f0125ab-439d-48ac-94f9-10dd35ca2a17
2015,France,Maya the Bee Movie,La Belle Company,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,8d68145a-26cc-43a0-b396-17011237547d,881471f3-1d3a-4a1f-8543-f755e111937a,1a133bc3-3e6b-410d-9572-c6784434606f
2015,France,Partisan,ARP Selection,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,b730a369-3ef6-4135-87c1-f47e09e353fb,27af375f-9824-4a7b-a102-d57bea68efdf,7ac7eee6-c212-4e93-8ded-ace7d7655275
2015,France,The Water Diviner,Universal,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,e7359127-c1bb-4eff-b156-d1560ae40b24,557fee11-2c3c-4495-8604-2b43bf9f0d06,9c13e06f-b552-45d0-91f1-427f177941b3
2015,Germany,The Babadook,Capelight,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,bc157431-de23-41bb-a2c0-a88fee4e1724,f6fadc13-3e1d-478d-882b-1f45b7df9ef4,11f1caa7-8d21-4c3b-a1ae-b850926c11d4
2015,Germany,Cut Snake,Pro-Fun,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,71ac2d48-600b-43ab-a5c0-be76a83c1ecf,c5fd0829-ba88-477f-bc05-7a958c151dee,94480405-651c-4a99-bd1c-1e04f2852599
2015,Germany,Life,Universum,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,a39b5f07-9802-4c84-b91c-8b35032600c9,14cca197-517f-4ba2-aa35-ea10c3ded734,4410333b-7c1b-49ca-8db8-cfae03cf2a02
2015,Germany,Life,Universum,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Canada,a39b5f07-9802-4c84-b91c-8b35032600c9,14cca197-517f-4ba2-aa35-ea10c3ded734,e9956675-f3a4-4bce-a49c-d8ef901fae88
2015,Germany,The Little Death,Weltkino,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,9ad7aeac-fcb8-4750-ac24-f5911ad86804,2e47c078-387b-46e9-970d-69a294a8909b,8d0f1b0f-e12f-48a5-8636-9a4b1300c5cd
2015,Germany,Mad Max: Fury Road,Warner Bros,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1f65b6d6-f372-495a-b3e6-de7f5105d240,3c8f3464-a9db-498a-958c-370d18f15ad8,e3410299-c4cc-4e8d-9991-c6bc92393ebc
2015,Germany,The Railway Man,StudioCanal,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,UK,c9821aa9-cfa1-4a8d-a677-36143a99344a,ebdea14f-dd6e-4ab7-95c8-2430d314e7e0,40897482-e7f9-4ecd-bc4b-18c9692f5df2
2015,Germany,The Water Diviner,UPI,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,e7359127-c1bb-4eff-b156-d1560ae40b24,f0696733-a4d3-420d-b034-f1039e83a887,22c05955-b0e7-4395-a63c-e52d6090a815
2015,Italy,The Babadook,Koch Media,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,bc157431-de23-41bb-a2c0-a88fee4e1724,132f84b7-2094-4dfd-95ca-70fd40243504,801c18db-55a1-4af0-891d-6fd6a1d49883
2015,Italy,Life,BIM Dist. S.R.L.,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,a39b5f07-9802-4c84-b91c-8b35032600c9,66531cb6-617e-4e7d-a2b1-63a7d3e54180,3f78baee-0df1-4559-bf6d-4cc807004953
2015,Italy,Life,BIM Dist. S.R.L.,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Canada,a39b5f07-9802-4c84-b91c-8b35032600c9,66531cb6-617e-4e7d-a2b1-63a7d3e54180,f020a016-f824-46b6-b51c-b857487aa978
2015,Italy,Mad Max: Fury Road,Warner Bros,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1f65b6d6-f372-495a-b3e6-de7f5105d240,3c8f3464-a9db-498a-958c-370d18f15ad8,4487cdbf-0a5b-4faa-b30b-3f502e29a29e
2015,Italy,Oddball,Microcinema S.P.A.,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,14c4521f-5453-4bce-933e-3f6d5360638e,113e43a7-1f2e-4845-94ff-f8ad50921e9e,b4183284-a7af-400f-80d6-8866c27bafc4
2015,Italy,Partisan,I Wonder Distr. S.L.R.,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,b730a369-3ef6-4135-87c1-f47e09e353fb,d53f6123-ec12-447a-b1c5-330bd6af4d81,1a91cf95-43f9-49db-99c5-4abfe4ebed9c
2015,Italy,Predestination,Notorious Pict. S.P.A.,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,386b6907-2b20-4651-bb75-015420746736,1da126b4-6804-4e84-a385-95f151c08df2,6555f205-2df7-436c-b099-ab1b1a1d1fa8
2015,Italy,The Water Diviner,Eagle Pics,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,e7359127-c1bb-4eff-b156-d1560ae40b24,150a53cb-3d81-4cef-838a-5bb10696f26c,9df81899-71fa-4333-a81d-68fbacc63ad6
2015,Italy,Wolf Creek 2,Medusa Film,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,031c903a-ac75-43e8-ae06-9d14b7dfe06b,943ea3f5-ff39-4891-8534-ebae46e1464e,00961427-b7f9-4e95-8e31-7a11bdad113d
2015,Japan,Life,Gaga,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,a39b5f07-9802-4c84-b91c-8b35032600c9,07ad2bd2-ca93-4caa-9612-a40a8629e165,16fdcf4b-ac16-4b56-84ed-9f139449f17c
2015,Japan,Life,Gaga,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Canada,a39b5f07-9802-4c84-b91c-8b35032600c9,07ad2bd2-ca93-4caa-9612-a40a8629e165,0139abf9-7477-48e2-adc5-b4c8b7bfe108
2015,Japan,Mad Max: Fury Road,Warner Bros,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1f65b6d6-f372-495a-b3e6-de7f5105d240,3c8f3464-a9db-498a-958c-370d18f15ad8,db2c77fb-b7fb-4a98-a0cb-500dbf6839a6
2015,Japan,Predestination,Presidio Corporation,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,386b6907-2b20-4651-bb75-015420746736,3167a962-ad92-4986-9f40-5c9ad5da37b3,5dcc0874-4187-453a-b5fd-004a4c936564
2015,Spain,52 Tuesdays,Cinebinario,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,f222319a-575b-416d-9181-4829730f511b,c126325a-cfde-45de-b6d4-ace4c0b94422,8e87fd5a-3eea-44a6-9b0d-09955760aec5
2015,Spain,The Babadook,eOne,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,bc157431-de23-41bb-a2c0-a88fee4e1724,3c320c27-45df-42a8-846b-cefddfdfefb7,dcdbb95d-d1b9-40cf-9fb4-70ba6066cdfe
2015,Spain,The Hunter,Aventura Audiovisual,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,ea09af07-3ea6-447b-a387-fe48c148bd30,1600aaa9-4284-40bb-9a03-3afb7bf9e62a,7ec16862-d418-413b-b6b1-4548a05b090a
2015,Spain,Life,Vertigo,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,a39b5f07-9802-4c84-b91c-8b35032600c9,25012983-f255-4903-bb4f-27c10f624291,6084a89a-f5f6-4102-a922-1daed69c2245
2015,Spain,Life,Vertigo,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Canada,a39b5f07-9802-4c84-b91c-8b35032600c9,25012983-f255-4903-bb4f-27c10f624291,ac933d43-6809-4ab4-98b0-181e3c58e111
2015,Spain,Mad Max: Fury Road,Warner Bros,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1f65b6d6-f372-495a-b3e6-de7f5105d240,3c8f3464-a9db-498a-958c-370d18f15ad8,112e8229-5aa7-4388-9606-efaedc02aa0f
2015,Spain,Son of a Gun,Flins y Piniculas,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,550dcd01-71a1-44a4-a22c-4eb9885ad3b4,d7950d4d-1ed6-4fb8-a37a-a8df4a464a0b,2bd055b7-def1-461f-a012-4bbca9fcf7d4
2015,Spain,The Water Diviner,eOne,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,e7359127-c1bb-4eff-b156-d1560ae40b24,3c320c27-45df-42a8-846b-cefddfdfefb7,a958c815-6291-49e3-b9be-926507f20d07
2015,Sweden,The Babadook,Non Stop Entertainment,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,bc157431-de23-41bb-a2c0-a88fee4e1724,92d57681-8919-4206-a39f-02b48308979a,8e847635-5fca-4965-b9e0-ee70594c9df0
2015,Sweden,Mad Max: Fury Road,Warner Bros,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1f65b6d6-f372-495a-b3e6-de7f5105d240,3c8f3464-a9db-498a-958c-370d18f15ad8,aebaa95f-1adf-40d5-9857-90e0cc1d99b2
2015,Sweden,Maya the Bee Movie,Noble Entertainment,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,8d68145a-26cc-43a0-b396-17011237547d,c09608f7-efc6-4835-93e8-4cabf45d9222,fd60d7fc-4638-4ec0-954a-2af0b6f6edc0
2015,Sweden,The Water Diviner,UPI,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,e7359127-c1bb-4eff-b156-d1560ae40b24,f0696733-a4d3-420d-b034-f1039e83a887,caba4cee-3e19-4e81-8ee1-0bed0ffc9358
2015,UK,52 Tuesdays,Peccadillo,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,f222319a-575b-416d-9181-4829730f511b,bc137c63-6b57-4e0d-bb9a-eaf86c7968ef,08a20ad2-2b46-40b2-be51-b6786d668dcd
2015,UK,The Dressmaker,Entertainment Film,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,4a8e3b62-b13d-4880-872f-3176f610a7c4,5430aa61-c8e2-4f5d-a9b8-d58403fc8021,d3863b2c-d09a-4b98-a724-c8570643a21c
2015,UK,Life,eOne,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,a39b5f07-9802-4c84-b91c-8b35032600c9,3c320c27-45df-42a8-846b-cefddfdfefb7,c154fc35-83db-4f20-860d-870f64f05a99
2015,UK,Life,eOne,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Canada,a39b5f07-9802-4c84-b91c-8b35032600c9,3c320c27-45df-42a8-846b-cefddfdfefb7,9c480d8d-ef63-46bf-ab49-df72006cb09e
2015,UK,The Little Death,Kaleidoscope,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,9ad7aeac-fcb8-4750-ac24-f5911ad86804,b4ba472c-4dce-4efc-a0f4-7c7ce76b0f01,84665d53-5506-43aa-989a-4be1028f1902
2015,UK,Mad Max: Fury Road,Warner Bros,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1f65b6d6-f372-495a-b3e6-de7f5105d240,3c8f3464-a9db-498a-958c-370d18f15ad8,d9b46b00-2f22-4df8-aa16-d8c89ac850bc
2015,UK,Maya the Bee Movie,Primal Screen,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,8d68145a-26cc-43a0-b396-17011237547d,27a3d005-d788-4fdf-9544-cab9023baa83,a8f53ea5-0a87-4cf7-bba0-a84a5a3ac06d
2015,UK,Paper Planes,Lions Gate,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,6e3431b6-576e-4a1a-ad58-39c627436c10,3d0e0f8c-cb6d-4520-8bf9-2ca37c71b3a6,50e946ce-279d-4a79-9315-efae6388958b
2015,UK,Predestination,Signature Entertainment,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,386b6907-2b20-4651-bb75-015420746736,70fb4418-bd92-43d6-9467-55d55ac865fc,5a67f450-c5a2-4248-991c-bc7bf76b3604
2015,UK,Son of a Gun,Koch Media,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,550dcd01-71a1-44a4-a22c-4eb9885ad3b4,132f84b7-2094-4dfd-95ca-70fd40243504,4b6c6d7f-68c2-41dd-af42-c5a71a5ef214
2015,UK,Tim Winton's The Turning,Soda,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,b2fdec4e-4631-4930-93cd-fdd84997df91,084818f1-b07b-49f8-b4ab-c3e1f68a6715,44450f37-e902-4b82-b446-c16d88fc4730
2015,UK,The Water Diviner,eOne,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,e7359127-c1bb-4eff-b156-d1560ae40b24,3c320c27-45df-42a8-846b-cefddfdfefb7,54a2d801-1349-436d-a6d3-9903b2c51bd7
2015,UK,Wyrmwood: Road of the Dead,StudioCanal,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,d459ca38-5bdd-4eb2-b8c0-1562187e41bf,ebdea14f-dd6e-4ab7-95c8-2430d314e7e0,28c1b9e5-d093-4c56-b023-7fed5a74ddf0
2015,USA,52 Tuesdays,Kino Lorber,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,f222319a-575b-416d-9181-4829730f511b,ecd7b98c-72cf-460e-943d-31bef506c002,2f931100-f209-456d-a5be-de8982b3fcbf
2015,USA,Charlie's Country,Independent,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,6991e1ca-025d-4c72-8f32-bf1d2cafde5f,c30f253c-2cbf-4e01-ab54-56d346bd212f,eb2392d9-9020-4517-bf55-416319246a00
2015,USA,Cut Snake,Monterey Media,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,71ac2d48-600b-43ab-a5c0-be76a83c1ecf,9b7ce2ae-4208-41ed-94c8-3aaf43d07a1b,0087beb2-fc8a-492a-967f-aef3bcaa6c35
2015,USA,Drown,Strand,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,9822e24f-22bd-43aa-81a6-8948d0fe7248,99d7fb2e-52e3-4ed5-871e-51b6d5e8a179,68574fdb-516c-4493-a36b-28fa362a765a
2015,USA,Kill Me Three Times,Magnolia Pictures,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,71fb353e-4e0f-4fcf-953d-b3115c2b64d3,847f9f47-8d78-4ead-8698-d71df58af959,0d46a75c-a72b-435c-a27b-e942e28f2456
2015,USA,The Little Death,Magnolia Pictures,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,9ad7aeac-fcb8-4750-ac24-f5911ad86804,847f9f47-8d78-4ead-8698-d71df58af959,a31a671d-2bbf-4dbf-ba59-f66dd6ae9c7c
2015,USA,Mad Max: Fury Road,Warner Bros,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1f65b6d6-f372-495a-b3e6-de7f5105d240,3c8f3464-a9db-498a-958c-370d18f15ad8,ebce10a7-3570-45a0-a076-2a559ac23c26
2015,USA,Strangerland,Alchemy,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,d875be43-fb76-406d-b497-30ef1241da0a,d830534c-54b7-4d99-b6cd-c9bfa6e5e19a,36f59e9f-8f28-41b2-b9f3-17174468aa42
2015,USA,The Suicide Theory,FreeStyle,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,f9992e57-959c-48c5-9537-418c48968e3f,403f5f92-1ecc-4e46-bf2c-9651b11236ca,2b2d4884-4a81-48e2-bd4c-80cc880e9abf
2015,USA,The Water Diviner,Warner Bros,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,e7359127-c1bb-4eff-b156-d1560ae40b24,3c8f3464-a9db-498a-958c-370d18f15ad8,0bc881e6-45c0-4497-89a6-e6ba50fc6cef
2014,Australia,52 Tuesdays,Vendetta Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,f222319a-575b-416d-9181-4829730f511b,401ab68f-c0bf-475d-986a-b3d5950f51e9,2422d424-037b-4431-931b-4762837c9139
2014,Australia,The Babadook,Umbrella Entertainment,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,bc157431-de23-41bb-a2c0-a88fee4e1724,6d796459-7fc2-41ce-98c5-9f98714e16d0,dd236e6d-180f-4a8a-8cb3-d2581c0f80a8
2014,Australia,Canopy,Odin's Eye,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,4505f61d-a0de-498e-8d20-9ad2a2215deb,49dfcab9-c0c0-4a08-84a1-62bdd76630a6,45c4529a-c00d-44c2-a30d-295189158725
2014,Australia,Charlie's Country,eOne,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,6991e1ca-025d-4c72-8f32-bf1d2cafde5f,3c320c27-45df-42a8-846b-cefddfdfefb7,f287b91a-412e-416a-8ec9-48153b7d0f96
2014,Australia,Charlie's Country,Hopscotch,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,6991e1ca-025d-4c72-8f32-bf1d2cafde5f,82cc8630-a04a-49ce-9179-4b85b6c92c2b,1e6fc7f6-7ba3-4d95-8e91-c1b12b6a2142
2014,Australia,CHARLIE'S FARM,Wadda SLFX,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,2b9c0361-55be-4527-923a-4f3aa72b2c9b,7c8bfab9-b75c-4f6c-92bc-28d09dacd832,e81fa596-bac7-4842-8408-4482e896b343
2014,Australia,Convict,Gold Marquee,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,94d8f895-2773-4f8f-9701-9800970bc40d,f6c9f886-495e-4ec2-8136-f4de95c357dd,aad57cc8-fe9b-4762-836a-5c43bd25dbc3
2014,Australia,Fat Pizza vs Housos,Transmission,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,4bb18738-c491-4175-901f-738242d04b97,57ffb273-9d20-4537-b16a-098a8295cd68,9d271b03-8fe4-4470-ac73-f9a3a2a2de15
2014,Australia,Felony,Roadshow,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,4b21154c-1477-44e4-885a-5fd173db13a3,df3a0ecc-57bd-4bd8-b0f4-5d9d9c03d1ea,3c627109-eed0-4b57-af66-bed8df6d014e
2014,Australia,Galore,eOne,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,0365d74f-8fa6-4874-8003-752e3e19c346,3c320c27-45df-42a8-846b-cefddfdfefb7,0cdff578-01b1-4928-934b-96e157f3dc87
2014,Australia,Galore,Hopscotch,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,0365d74f-8fa6-4874-8003-752e3e19c346,82cc8630-a04a-49ce-9179-4b85b6c92c2b,0e12fe5a-0bf4-45d1-b2ba-e6f67e5e0166
2014,Australia,Healing,Pinnacle Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,51f30081-d6e2-4f07-ad63-81874261369f,323332a7-83cf-4c54-9288-dc3e2c2f6b20,7180148a-f4e3-49bc-9759-0d034ad6529e
2014,Australia,"I, Frankenstein",eOne,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,44537b4d-f28f-45f4-b7a4-1b4790c98886,3c320c27-45df-42a8-846b-cefddfdfefb7,4f1abe84-8ebd-4a02-b060-1cf88331139a
2014,Australia,"I, Frankenstein",Hopscotch,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,44537b4d-f28f-45f4-b7a4-1b4790c98886,82cc8630-a04a-49ce-9179-4b85b6c92c2b,bfd308f9-2e74-49cd-984d-bf0faac67641
2014,Australia,The Infinite Man,Infinite Releasing,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,d671317d-e9c0-4518-a7ed-c9d329b8db5c,2bee5a12-478e-48bc-8687-3466a13cfa2e,1907d87e-b7eb-4ce2-bde6-1346af26a9de
2014,Australia,John Doe: Vigilante,Monster Pictures,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,834cd63c-b90e-482a-8919-dd250f10ef03,e31b689f-53cd-48c9-aea0-7173f1fe4f75,0ecfd53e-ff33-42f1-83bd-05b39484fd05
